title,year,month,day,pubDate,link,description,image_url,image_caption,cluster,Emoción
Utilidad de América Móvil se desplomó 88.7%,2023,11,1,2023-10-19T09:50:19-00:00,https://www.proceso.com.mx/economia/2023/10/19/utilidad-de-america-movil-se-desplomo-887-317019.html,"No solo eso, la compañía propiedad de Carlos Slim Helú detalló en sus resultados financieros enviados a la Bolsa Mexicana de Valores que sus ingresos sumaron 203 mil 842 millones de pesos, lo que representa un retroceso de 3.3% anual.",https://www.proceso.com.mx/u/fotografias/m/2020/12/8/f300x190-126269_134429_5050.jpg,"No solo eso, la compañía propiedad de Carlos Slim Helú detalló en sus resultados financieros enviados a la Bolsa Mexicana de Valores que sus ingresos sumaron 203 mil 842 millones de pesos, lo que representa un retroceso de 3.3% anual.",0,🤔
Estímulos fiscales por nearshoring dejarán inversiones por 20 mil mdd: Yorio González,2023,11,1,2023-10-18T15:06:20-00:00,https://www.proceso.com.mx/economia/2023/10/18/estimulos-fiscales-por-nearshoring-dejaran-inversiones-por-20-mil-mdd-yorio-gonzalez-316974.html,El subsecretario de Hacienda y Crédito Público explicó que gracias a la relocalización de las cadenas de valor de las compañías globales se potenciará el crecimiento económico del país.,https://www.proceso.com.mx/u/fotografias/m/2023/10/18/f300x190-185006_193166_6266.jpg,El subsecretario de Hacienda y Crédito Público explicó que gracias a la relocalización de las cadenas de valor de las compañías globales se potenciará el crecimiento económico del país.,0,🤔
"Reportan fallas en servicio de internet de Izzi, Axtel y Total Play",2023,11,2,2020-07-27T07:47:01-00:00,https://www.proceso.com.mx/telecomunicaciones/2020/7/27/reportan-fallas-en-servicio-de-internet-de-izzi-axtel-total-play-246761.html,,https://www.proceso.com.mx/u/fotografias/m/2020/7/27/f300x190-118070_126230_5050.jpg,,3,🤔
"Lotería de Texas sorteará 1 mil millones de pesos este sábado y puedes participar desde México, comprando boletos en TheLotter",2023,11,4,2020-09-24T12:41:01-00:00,https://www.proceso.com.mx/miscelanea/2020/9/24/loteria-de-texas-sorteara-mil-millones-de-pesos-este-sabado-puedes-participar-desde-mexico-comprando-boletos-en-thelotter-249872.html,,https://www.proceso.com.mx/u/fotografias/m/2020/9/24/f300x190-121070_129230_5050.png,,3,🤔
"El Lotto de Texas está en racha. Este miércoles ofrecerá USD 41,3 millones. Cómo jugar desde México.",2023,11,4,2020-09-15T12:56:02-00:00,https://www.proceso.com.mx/miscelanea/2020/9/15/el-lotto-de-texas-esta-en-racha-este-miercoles-ofrecera-usd-413-millones-como-jugar-desde-mexico-249374.html,,https://www.proceso.com.mx/u/fotografias/m/2020/9/15/f300x190-120536_128696_5050.png,,3,🤔
"Mexicanos juegan online por bolsa de más de MXN 7,8 mil millones, sin salir de casa",2023,11,4,2020-06-01T13:41:03-00:00,https://www.proceso.com.mx/miscelanea/2020/6/1/mexicanos-juegan-online-por-bolsa-de-mas-de-mxn-78-mil-millones-sin-salir-de-casa-243806.html,,https://www.proceso.com.mx/u/fotografias/m/2020/6/1/f300x190-115664_123824_5050.png,,3,🤔
1xBet recibe su licencia para operar en México,2023,11,4,2020-05-29T13:08:04-00:00,https://www.proceso.com.mx/miscelanea/2020/5/29/1xbet-recibe-su-licencia-para-operar-en-mexico-243704.html,,https://www.proceso.com.mx/u/fotografias/m/2020/5/29/f300x190-115567_123727_5050.jpg,,3,😡
Miles de mexicanos compran boletos online por bolsa de más de MXN 7 mil millones,2023,11,4,2020-05-25T20:52:05-00:00,https://www.proceso.com.mx/miscelanea/2020/5/25/miles-de-mexicanos-compran-boletos-online-por-bolsa-de-mas-de-mxn-mil-millones-243469.html,,https://www.proceso.com.mx/u/fotografias/m/2020/5/25/f300x190-115345_123505_5050.png,,3,🤔
¡Algún mexicano podría ser $274 millones más rico este martes!,2023,11,4,2020-05-18T10:57:06-00:00,https://www.proceso.com.mx/miscelanea/2020/5/18/algun-mexicano-podria-ser-274-millones-mas-rico-este-martes-243068.html,,https://www.proceso.com.mx/u/fotografias/m/2020/5/18/f300x190-114969_123129_5050.png,,3,😍
¡El Mega Millions desembarca en las costas mexicanas con una fortuna de 231 millones de dólares!,2023,11,4,2020-05-07T13:10:07-00:00,https://www.proceso.com.mx/miscelanea/2020/5/7/el-mega-millions-desembarca-en-las-costas-mexicanas-con-una-fortuna-de-231-millones-de-dolares-242535.html,,https://www.proceso.com.mx/u/fotografias/m/2020/5/7/f300x190-114482_122642_5050.png,,3,😍
Publicidad | Grupo Modelo frena sus actividades de comunicación para atender iniciativas contra covid-19,2023,11,4,2020-04-28T12:00:08-00:00,https://www.proceso.com.mx/miscelanea/2020/4/28/publicidad-grupo-modelo-frena-sus-actividades-de-comunicacion-para-atender-iniciativas-contra-covid-19-242037.html,,https://www.proceso.com.mx/u/fotografias/m/2020/4/28/f300x190-113936_122096_5050.jpg,,2,🤔
Publicidad | Grupo Modelo pone a disposición sus recursos ante la emergencia por covid-19,2023,11,4,2020-04-26T17:13:09-00:00,https://www.proceso.com.mx/miscelanea/2020/4/26/publicidad-grupo-modelo-pone-disposicion-sus-recursos-ante-la-emergencia-por-covid-19-241954.html,,https://www.proceso.com.mx/u/fotografias/m/2020/4/26/f300x190-113837_121997_5050.jpg,,2,🤔
México se prepara para traer a casa los 174 millones de dólares del Mega Millions,2023,11,4,2020-04-23T12:11:10-00:00,https://www.proceso.com.mx/miscelanea/2020/4/23/mexico-se-prepara-para-traer-casa-los-174-millones-de-dolares-del-mega-millions-241813.html,,https://www.proceso.com.mx/u/fotografias/m/2020/4/23/f300x190-113696_121856_5050.png,,3,🤔
El FC Barcelona incluye a 1XBET como su nuevo socio global,2023,11,4,2020-03-12T14:15:11-00:00,https://www.proceso.com.mx/miscelanea/2020/3/12/el-fc-barcelona-incluye-1xbet-como-su-nuevo-socio-global-239782.html,,https://www.proceso.com.mx/u/fotografias/m/2020/3/12/f300x190-111665_119825_5050.png,,3,❤
Bolsa del Powerball sube a USD 343 millones. ¿Se puede jugar desde México?,2023,11,4,2020-01-21T09:01:12-00:00,https://www.proceso.com.mx/miscelanea/2020/1/21/bolsa-del-powerball-sube-usd-343-millones-se-puede-jugar-desde-mexico-237363.html,,https://www.proceso.com.mx/u/fotografias/m/2020/1/20/f300x190-109327_117487_5050.png,,3,🤔
La mayor lotería mundial comienza 2020 con bolsa de USD 277 millones,2023,11,4,2020-01-09T11:57:13-00:00,https://www.proceso.com.mx/miscelanea/2020/1/9/la-mayor-loteria-mundial-comienza-2020-con-bolsa-de-usd-277-millones-236835.html,,https://www.proceso.com.mx/u/fotografias/m/2020/1/9/f300x190-108822_116982_5050.jpg,,3,❤
MXN 7 mil millones es la nueva bolsa que se sorteará esta noche,2023,11,4,2019-12-17T14:15:14-00:00,https://www.proceso.com.mx/miscelanea/2019/12/17/mxn-mil-millones-es-la-nueva-bolsa-que-se-sorteara-esta-noche-235966.html,,https://www.proceso.com.mx/u/fotografias/m/2019/12/17/f300x190-108084_116244_5050.jpg,,3,🤔
"Bolsa de más de 5,5 mil millones MXN se sorteará en la noche de este viernes",2023,11,4,2019-12-05T11:36:15-00:00,https://www.proceso.com.mx/miscelanea/2019/12/5/bolsa-de-mas-de-55-mil-millones-mxn-se-sorteara-en-la-noche-de-este-viernes-235355.html,,https://www.proceso.com.mx/u/fotografias/m/2019/12/5/f300x190-107543_115703_5050.jpg,,3,❤
"Bolsa de más de 5,2 mil millones MXN se sorteará esta noche",2023,11,4,2019-12-03T11:33:16-00:00,https://www.proceso.com.mx/miscelanea/2019/12/3/bolsa-de-mas-de-52-mil-millones-mxn-se-sorteara-esta-noche-235220.html,,https://www.proceso.com.mx/u/fotografias/m/2019/12/3/f300x190-107416_115576_5050.jpg,,3,🥺
"Bolsa de 3,7 mil millones MXN estará disponible en México para jugar online",2023,11,4,2019-11-19T11:29:17-00:00,https://www.proceso.com.mx/miscelanea/2019/11/19/bolsa-de-37-mil-millones-mxn-estara-disponible-en-mexico-para-jugar-online-234473.html,,https://www.proceso.com.mx/u/fotografias/m/2019/11/19/f300x190-106747_114907_5050.jpg,,3,🤔
"Lotería europea sorteará más €190 millones, ¿cómo jugar desde México?",2023,11,4,2019-10-03T13:19:18-00:00,https://www.proceso.com.mx/miscelanea/2019/10/3/loteria-europea-sorteara-mas-190-millones-como-jugar-desde-mexico-232124.html,,https://www.proceso.com.mx/u/fotografias/m/2019/10/3/f300x190-104741_112901_5050.png,,0,🤔
"Se abre boletería para jugar desde México en lotería colombiana que sorteará millonaria bolsa, mayor a la fortuna de Maluma",2023,11,4,2019-08-29T15:37:19-00:00,https://www.proceso.com.mx/miscelanea/2019/8/29/se-abre-boleteria-para-jugar-desde-mexico-en-loteria-colombiana-que-sorteara-millonaria-bolsa-mayor-la-fortuna-de-maluma-230232.html,,https://www.proceso.com.mx/u/fotografias/m/2019/8/29/f300x190-103037_111197_5050.jpg,,0,🤔
En Colombia se sorteará una millonaria bolsa por la que podrás participar desde México hasta el miércoles 28,2023,11,4,2019-08-27T20:57:20-00:00,https://www.proceso.com.mx/miscelanea/2019/8/27/en-colombia-se-sorteara-una-millonaria-bolsa-por-la-que-podras-participar-desde-mexico-hasta-el-miercoles-28-230126.html,,https://www.proceso.com.mx/u/fotografias/m/2019/8/29/f300x190-103037_111197_5050.jpg,,3,❤
&quot;El Chapo&quot; en Univisión y Netflix,2023,11,5,2018-02-03T09:18:01-00:00,https://www.proceso.com.mx/television/2018/2/3/el-chapo-en-univision-netflix-199297.html,,https://www.proceso.com.mx/u/fotografias/m/2018/2/2/f300x190-78046_86206_5050.jpg,,4,😍
El cine y la realidad en Canal 22,2023,11,5,2016-10-28T12:18:02-00:00,https://www.proceso.com.mx/television/2016/10/28/el-cine-la-realidad-en-canal-22-172831.html,,https://www.proceso.com.mx/u/fotografias/m/2016/10/27/f300x190-60775_68935_5050.jpg,,1,❤
Ayotzinapa: dos años y la herida abierta,2023,11,5,2016-09-25T23:19:03-00:00,https://www.proceso.com.mx/television/2016/9/25/ayotzinapa-dos-anos-la-herida-abierta-171185.html,,https://www.proceso.com.mx/u/fotografias/m/2016/9/25/f300x190-59548_67708_5050.jpg,,0,🥺
"Chernobyl, una línea de tiempo interactiva",2023,11,6,2016-04-24T12:40:01-00:00,https://www.proceso.com.mx/chernobyl/2016/4/24/chernobyl-una-linea-de-tiempo-interactiva-163108.html,,https://www.proceso.com.mx/u/fotografias/m/2016/4/24/f300x190-53485_61645_5050.jpg,,0,❤
En medio del apocalipsis,2023,11,6,2016-04-24T12:39:02-00:00,https://www.proceso.com.mx/chernobyl/2016/4/24/en-medio-del-apocalipsis-163109.html,,https://www.proceso.com.mx/u/fotografias/m/2016/4/21/f300x190-53363_61523_5050.jpg,,1,❤
Más allá de la imaginación,2023,11,6,2016-04-24T12:37:03-00:00,https://www.proceso.com.mx/chernobyl/2016/4/24/mas-alla-de-la-imaginacion-163112.html,,https://www.proceso.com.mx/u/fotografias/m/2015/10/8/f300x190-46815_54975_5050.jpg,,1,😊
Crimen nuclear,2023,11,6,2016-04-24T12:35:04-00:00,https://www.proceso.com.mx/chernobyl/2016/4/24/crimen-nuclear-163113.html,,https://www.proceso.com.mx/u/fotografias/m/2016/4/23/f300x190-53459_61619_5050.jpg,,1,😢
El científico que desafió el sistema,2023,11,6,2016-04-24T12:33:05-00:00,https://www.proceso.com.mx/chernobyl/2016/4/24/el-cientifico-que-desafio-el-sistema-163115.html,,https://www.proceso.com.mx/u/fotografias/m/2016/4/23/f300x190-53433_61593_5050.jpg,,1,🤔
El precio de la verdad,2023,11,6,2016-04-24T12:31:06-00:00,https://www.proceso.com.mx/chernobyl/2016/4/24/el-precio-de-la-verdad-163116.html,,https://www.proceso.com.mx/u/fotografias/m/2016/4/23/f300x190-53468_61628_5050.jpg,,1,❤
Un asunto de héroes,2023,11,6,2016-04-24T12:30:07-00:00,https://www.proceso.com.mx/chernobyl/2016/4/24/un-asunto-de-heroes-163117.html,,https://www.proceso.com.mx/u/fotografias/m/2016/4/23/f300x190-53430_61590_5050.jpg,,1,😊
La 'zona” le cambió la vida,2023,11,6,2016-04-24T12:29:08-00:00,https://www.proceso.com.mx/chernobyl/2016/4/24/la-zona-le-cambio-la-vida-163118.html,,https://www.proceso.com.mx/u/fotografias/m/2016/4/23/f300x190-53478_61638_5050.jpg,,1,❤
A 30 años... Los secretos de Chernobyl,2023,11,6,2016-04-23T23:36:09-00:00,https://www.proceso.com.mx/chernobyl/2016/4/23/30-anos-los-secretos-de-chernobyl-163136.html,,https://www.proceso.com.mx/u/fotografias/m/2016/4/24/f300x190-53483_61643_5050.jpg,,1,😍
Tribunal Electoral de la CDMX declara jefa de gobierno electa a Claudia Sheinbaum  ,2023,11,7,2018-09-25T16:33:01-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/9/25/tribunal-electoral-de-la-cdmx-declara-jefa-de-gobierno-electa-claudia-sheinbaum-212665.html,,https://www.proceso.com.mx/u/fotografias/m/2018/9/25/f300x190-87917_96077_5050.jpg,,2,😡
Se modificará el Sistema Anticorrupción para acabar con repartición de cuotas: Sheinbaum,2023,11,7,2018-07-19T14:40:02-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/19/se-modificara-el-sistema-anticorrupcion-para-acabar-con-reparticion-de-cuotas-sheinbaum-208951.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/19/f300x190-85057_93217_5050.jpg,,2,🤔
Inician trabajos de transición en la CDMX y Sheinbaum se reúne con titular de la CDHDF,2023,11,7,2018-07-10T19:29:03-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/10/inician-trabajos-de-transicion-en-la-cdmx-sheinbaum-se-reune-con-titular-de-la-cdhdf-208420.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/10/f300x190-84673_92833_5050.jpg,,3,🤔
El IECM entrega constancia de mayoría a Sheinbaum,2023,11,7,2018-07-07T13:05:04-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/7/el-iecm-entrega-constancia-de-mayoria-sheinbaum-208255.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/7/f300x190-84549_92709_5050.jpg,,0,❤
"Sheinbaum aborda con Amieva temas clave como transición, finanzas y reconstrucción de la CDMX",2023,11,7,2018-07-05T20:00:05-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/5/sheinbaum-aborda-con-amieva-temas-clave-como-transicion-finanzas-reconstruccion-de-la-cdmx-208169.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/5/f300x190-84487_92647_5050.jpg,,3,❤
Amieva ofrece a Claudia Sheinbaum una transición 'transparente y honesta”,2023,11,7,2018-07-04T19:47:06-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/4/amieva-ofrece-claudia-sheinbaum-una-transicion-transparente-honesta-208096.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/5/f300x190-84487_92647_5050.jpg,,0,❤
Claudia Sheinbaum descarta gobernar con 'castigos” contra alcaldes de oposición,2023,11,7,2018-07-03T13:28:07-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/3/claudia-sheinbaum-descarta-gobernar-con-castigos-contra-alcaldes-de-oposicion-207983.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/5/f300x190-84487_92647_5050.jpg,,2,🤔
"Morena amarra 11 alcaldías, el Frente cuatro y el PRI una en la CDMX",2023,11,7,2018-07-02T13:50:08-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/2/morena-amarra-11-alcaldias-el-frente-cuatro-el-pri-una-en-la-cdmx-207909.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/2/f300x190-84320_92480_5050.jpg,,3,🤔
"Morena gana en 11 alcadías de la CDMX, el Frente en tres y el PRI en una; Milpa Alta, en disputa",2023,11,7,2018-07-02T08:59:09-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/2/morena-gana-en-11-alcadias-de-la-cdmx-el-frente-en-tres-el-pri-en-una-milpa-alta-en-disputa-207886.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/2/f300x190-84303_92463_5050.jpg,,3,🤔
Barrales admite triunfo de Sheinbaum y ofrece trabajar 'para que le vaya bien a la ciudad”,2023,11,7,2018-07-02T01:42:10-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/2/barrales-admite-triunfo-de-sheinbaum-ofrece-trabajar-para-que-le-vaya-bien-la-ciudad-207882.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/2/f300x190-84286_92446_5050.jpg,,0,😊
Sheinbaum registra ventaja con 46.6% de votos: PREP,2023,11,7,2018-07-02T00:48:11-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/2/sheinbaum-registra-ventaja-con-466-de-votos-prep-207877.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/2/f300x190-84283_92443_5050.jpg,,0,🤔
'Serenos morenos… esto no se acaba hasta que se acaba”: Barrales,2023,11,7,2018-07-01T20:25:12-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/1/serenos-morenos-esto-no-se-acaba-hasta-que-se-acaba-barrales-207851.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/1/f300x190-84242_92402_5050.jpg,,0,🤔
Morena interpone 8 denuncias por anomalías durante jornada electoral: César Cravioto,2023,11,7,2018-07-01T18:38:13-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/1/morena-interpone-denuncias-por-anomalias-durante-jornada-electoral-cesar-cravioto-207837.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/1/f300x190-84225_92385_5050.jpg,,3,🤔
El IECM reporta 100 incidentes; se deslinda de protestas en casillas especiales (Videos),2023,11,7,2018-07-01T18:14:14-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/1/el-iecm-reporta-100-incidentes-se-deslinda-de-protestas-en-casillas-especiales-videos-207833.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/1/f300x190-84223_92383_5050.jpg,,3,🤔
Amieva presume 'jornada electoral ejemplar” en la CDMX,2023,11,7,2018-07-01T17:22:15-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/1/amieva-presume-jornada-electoral-ejemplar-en-la-cdmx-207831.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/1/f300x190-84221_92381_5050.jpg,,0,😒
Morena ve estrategia para desalentar el voto en 'atípico” retraso en instalación de casillas,2023,11,7,2018-07-01T16:12:16-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/1/morena-ve-estrategia-para-desalentar-el-voto-en-atipico-retraso-en-instalacion-de-casillas-207826.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/1/f300x190-84217_92377_5050.jpg,,2,🤔
Alejandra Barrales acompaña a Purificación Carpinteyro a votar,2023,11,7,2018-07-01T13:49:17-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/1/alejandra-barrales-acompana-purificacion-carpinteyro-votar-207817.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/1/f300x190-84206_92366_5050.jpg,,0,🤔
Sheinbaum vota por Elena Poniatowska para la jefatura de Gobierno de la CDMX,2023,11,7,2018-07-01T12:23:18-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/1/sheinbaum-vota-por-elena-poniatowska-para-la-jefatura-de-gobierno-de-la-cdmx-207808.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/1/f300x190-84198_92358_5050.jpg,,0,🤔
Jornada en la CDMX inicia con retrasos y el robo a mano armada de una casilla en Iztapalapa,2023,11,7,2018-07-01T12:18:19-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/7/1/jornada-en-la-cdmx-inicia-con-retrasos-el-robo-mano-armada-de-una-casilla-en-iztapalapa-207807.html,,https://www.proceso.com.mx/u/fotografias/m/2018/7/1/f300x190-84197_92357_5050.jpg,,3,🤔
El IECM rechaza solicitud del Panal para sustituir a Purificación Carpinteyro,2023,11,7,2018-06-29T09:20:20-00:00,https://www.proceso.com.mx/jefe-de-gobierno-2018/2018/6/29/el-iecm-rechaza-solicitud-del-panal-para-sustituir-purificacion-carpinteyro-207696.html,,https://www.proceso.com.mx/u/fotografias/m/2018/6/29/f300x190-84103_92263_5050.jpg,,0,🤔
"Lotería de Texas sorteará 1 mil millones de pesos este sábado y puedes participar desde México, comprando boletos en TheLotter",2023,11,9,2020-09-24T12:41:01-00:00,https://www.proceso.com.mx/miscelanea/2020/9/24/loteria-de-texas-sorteara-mil-millones-de-pesos-este-sabado-puedes-participar-desde-mexico-comprando-boletos-en-thelotter-249872.html,,https://www.proceso.com.mx/u/fotografias/m/2020/9/24/f300x190-121070_129230_5050.png,,3,🤔
"El Lotto de Texas está en racha. Este miércoles ofrecerá USD 41,3 millones. Cómo jugar desde México.",2023,11,9,2020-09-15T12:56:02-00:00,https://www.proceso.com.mx/miscelanea/2020/9/15/el-lotto-de-texas-esta-en-racha-este-miercoles-ofrecera-usd-413-millones-como-jugar-desde-mexico-249374.html,,https://www.proceso.com.mx/u/fotografias/m/2020/9/15/f300x190-120536_128696_5050.png,,3,🤔
"Mexicanos juegan online por bolsa de más de MXN 7,8 mil millones, sin salir de casa",2023,11,9,2020-06-01T13:41:03-00:00,https://www.proceso.com.mx/miscelanea/2020/6/1/mexicanos-juegan-online-por-bolsa-de-mas-de-mxn-78-mil-millones-sin-salir-de-casa-243806.html,,https://www.proceso.com.mx/u/fotografias/m/2020/6/1/f300x190-115664_123824_5050.png,,3,🤔
1xBet recibe su licencia para operar en México,2023,11,9,2020-05-29T13:08:04-00:00,https://www.proceso.com.mx/miscelanea/2020/5/29/1xbet-recibe-su-licencia-para-operar-en-mexico-243704.html,,https://www.proceso.com.mx/u/fotografias/m/2020/5/29/f300x190-115567_123727_5050.jpg,,3,😡
Miles de mexicanos compran boletos online por bolsa de más de MXN 7 mil millones,2023,11,9,2020-05-25T20:52:05-00:00,https://www.proceso.com.mx/miscelanea/2020/5/25/miles-de-mexicanos-compran-boletos-online-por-bolsa-de-mas-de-mxn-mil-millones-243469.html,,https://www.proceso.com.mx/u/fotografias/m/2020/5/25/f300x190-115345_123505_5050.png,,3,🤔
¡Algún mexicano podría ser $274 millones más rico este martes!,2023,11,9,2020-05-18T10:57:06-00:00,https://www.proceso.com.mx/miscelanea/2020/5/18/algun-mexicano-podria-ser-274-millones-mas-rico-este-martes-243068.html,,https://www.proceso.com.mx/u/fotografias/m/2020/5/18/f300x190-114969_123129_5050.png,,3,😍
¡El Mega Millions desembarca en las costas mexicanas con una fortuna de 231 millones de dólares!,2023,11,9,2020-05-07T13:10:07-00:00,https://www.proceso.com.mx/miscelanea/2020/5/7/el-mega-millions-desembarca-en-las-costas-mexicanas-con-una-fortuna-de-231-millones-de-dolares-242535.html,,https://www.proceso.com.mx/u/fotografias/m/2020/5/7/f300x190-114482_122642_5050.png,,3,😍
Publicidad | Grupo Modelo frena sus actividades de comunicación para atender iniciativas contra covid-19,2023,11,9,2020-04-28T12:00:08-00:00,https://www.proceso.com.mx/miscelanea/2020/4/28/publicidad-grupo-modelo-frena-sus-actividades-de-comunicacion-para-atender-iniciativas-contra-covid-19-242037.html,,https://www.proceso.com.mx/u/fotografias/m/2020/4/28/f300x190-113936_122096_5050.jpg,,2,🤔
Publicidad | Grupo Modelo pone a disposición sus recursos ante la emergencia por covid-19,2023,11,9,2020-04-26T17:13:09-00:00,https://www.proceso.com.mx/miscelanea/2020/4/26/publicidad-grupo-modelo-pone-disposicion-sus-recursos-ante-la-emergencia-por-covid-19-241954.html,,https://www.proceso.com.mx/u/fotografias/m/2020/4/26/f300x190-113837_121997_5050.jpg,,2,🤔
México se prepara para traer a casa los 174 millones de dólares del Mega Millions,2023,11,9,2020-04-23T12:11:10-00:00,https://www.proceso.com.mx/miscelanea/2020/4/23/mexico-se-prepara-para-traer-casa-los-174-millones-de-dolares-del-mega-millions-241813.html,,https://www.proceso.com.mx/u/fotografias/m/2020/4/23/f300x190-113696_121856_5050.png,,3,🤔
El FC Barcelona incluye a 1XBET como su nuevo socio global,2023,11,9,2020-03-12T14:15:11-00:00,https://www.proceso.com.mx/miscelanea/2020/3/12/el-fc-barcelona-incluye-1xbet-como-su-nuevo-socio-global-239782.html,,https://www.proceso.com.mx/u/fotografias/m/2020/3/12/f300x190-111665_119825_5050.png,,3,❤
Bolsa del Powerball sube a USD 343 millones. ¿Se puede jugar desde México?,2023,11,9,2020-01-21T09:01:12-00:00,https://www.proceso.com.mx/miscelanea/2020/1/21/bolsa-del-powerball-sube-usd-343-millones-se-puede-jugar-desde-mexico-237363.html,,https://www.proceso.com.mx/u/fotografias/m/2020/1/20/f300x190-109327_117487_5050.png,,3,🤔
La mayor lotería mundial comienza 2020 con bolsa de USD 277 millones,2023,11,9,2020-01-09T11:57:13-00:00,https://www.proceso.com.mx/miscelanea/2020/1/9/la-mayor-loteria-mundial-comienza-2020-con-bolsa-de-usd-277-millones-236835.html,,https://www.proceso.com.mx/u/fotografias/m/2020/1/9/f300x190-108822_116982_5050.jpg,,3,❤
MXN 7 mil millones es la nueva bolsa que se sorteará esta noche,2023,11,9,2019-12-17T14:15:14-00:00,https://www.proceso.com.mx/miscelanea/2019/12/17/mxn-mil-millones-es-la-nueva-bolsa-que-se-sorteara-esta-noche-235966.html,,https://www.proceso.com.mx/u/fotografias/m/2019/12/17/f300x190-108084_116244_5050.jpg,,3,🤔
"Bolsa de más de 5,5 mil millones MXN se sorteará en la noche de este viernes",2023,11,9,2019-12-05T11:36:15-00:00,https://www.proceso.com.mx/miscelanea/2019/12/5/bolsa-de-mas-de-55-mil-millones-mxn-se-sorteara-en-la-noche-de-este-viernes-235355.html,,https://www.proceso.com.mx/u/fotografias/m/2019/12/5/f300x190-107543_115703_5050.jpg,,3,❤
"Bolsa de más de 5,2 mil millones MXN se sorteará esta noche",2023,11,9,2019-12-03T11:33:16-00:00,https://www.proceso.com.mx/miscelanea/2019/12/3/bolsa-de-mas-de-52-mil-millones-mxn-se-sorteara-esta-noche-235220.html,,https://www.proceso.com.mx/u/fotografias/m/2019/12/3/f300x190-107416_115576_5050.jpg,,3,🥺
"Bolsa de 3,7 mil millones MXN estará disponible en México para jugar online",2023,11,9,2019-11-19T11:29:17-00:00,https://www.proceso.com.mx/miscelanea/2019/11/19/bolsa-de-37-mil-millones-mxn-estara-disponible-en-mexico-para-jugar-online-234473.html,,https://www.proceso.com.mx/u/fotografias/m/2019/11/19/f300x190-106747_114907_5050.jpg,,3,🤔
"Lotería europea sorteará más €190 millones, ¿cómo jugar desde México?",2023,11,9,2019-10-03T13:19:18-00:00,https://www.proceso.com.mx/miscelanea/2019/10/3/loteria-europea-sorteara-mas-190-millones-como-jugar-desde-mexico-232124.html,,https://www.proceso.com.mx/u/fotografias/m/2019/10/3/f300x190-104741_112901_5050.png,,0,🤔
"Se abre boletería para jugar desde México en lotería colombiana que sorteará millonaria bolsa, mayor a la fortuna de Maluma",2023,11,9,2019-08-29T15:37:19-00:00,https://www.proceso.com.mx/miscelanea/2019/8/29/se-abre-boleteria-para-jugar-desde-mexico-en-loteria-colombiana-que-sorteara-millonaria-bolsa-mayor-la-fortuna-de-maluma-230232.html,,https://www.proceso.com.mx/u/fotografias/m/2019/8/29/f300x190-103037_111197_5050.jpg,,0,🤔
En Colombia se sorteará una millonaria bolsa por la que podrás participar desde México hasta el miércoles 28,2023,11,9,2019-08-27T20:57:20-00:00,https://www.proceso.com.mx/miscelanea/2019/8/27/en-colombia-se-sorteara-una-millonaria-bolsa-por-la-que-podras-participar-desde-mexico-hasta-el-miercoles-28-230126.html,,https://www.proceso.com.mx/u/fotografias/m/2019/8/29/f300x190-103037_111197_5050.jpg,,3,❤
